city,state_id,state,county,lat,long,population,density,military,incorporated,capital,timezone,ranking,zips
Captiva,FL,Florida,Lee,26.5205,-82.191,175,57,FALSE,FALSE,FALSE,America/New_York,3,1
Le Flore,OK,Oklahoma,Le Flore,34.8985,-94.9759,175,48,FALSE,FALSE,FALSE,America/Chicago,3,1
Cimarron City,OK,Oklahoma,Logan,35.8887,-97.6022,175,40,FALSE,TRUE,FALSE,America/Chicago,3,2
Cleaton,KY,Kentucky,Muhlenberg,37.2518,-87.0903,175,109,FALSE,FALSE,FALSE,America/Chicago,3,2
Arnegard,ND,North Dakota,McKenzie,47.8084,-103.4388,175,263,FALSE,TRUE,FALSE,America/Chicago,3,1
Kirkville,IA,Iowa,Wapello,41.1422,-92.5036,175,121,FALSE,TRUE,FALSE,America/Chicago,3,1
Pena,TX,Texas,Starr,26.4155,-98.97,175,4518,FALSE,TRUE,FALSE,America/Chicago,2,1
Sacate Village,AZ,Arizona,Pinal,33.1416,-111.9811,175,19,FALSE,TRUE,FALSE,America/Phoenix,3,2
North Henderson,IL,Illinois,Mercer,41.0904,-90.4748,174,296,FALSE,TRUE,FALSE,America/Chicago,3,1
Bessie,OK,Oklahoma,Washita,35.3854,-98.9894,174,132,FALSE,TRUE,FALSE,America/Chicago,3,1
Coin,IA,Iowa,Page,40.6561,-95.2349,174,83,FALSE,TRUE,FALSE,America/Chicago,3,1
Kranzburg,SD,South Dakota,Codington,44.8888,-96.9092,174,87,FALSE,TRUE,FALSE,America/Chicago,3,2
Chinese Camp,CA,California,Tuolumne,37.8703,-120.4443,174,74,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Salineño,TX,Texas,Starr,26.5176,-99.1121,174,987,FALSE,FALSE,FALSE,America/Chicago,3,1
Fifty-Six,AR,Arkansas,Stone,35.962,-92.2301,174,32,FALSE,TRUE,FALSE,America/Chicago,3,1
Bellechester,MN,Minnesota,Goodhue,44.371,-92.5113,174,212,FALSE,TRUE,FALSE,America/Chicago,3,1
Gu-Win,AL,Alabama,Marion,33.9443,-87.8704,174,34,FALSE,TRUE,FALSE,America/Chicago,3,2
Carrsville,VA,Virginia,Isle of Wight,36.7088,-76.8371,174,20,FALSE,FALSE,FALSE,America/New_York,3,2
Foxburg,PA,Pennsylvania,Clarion,41.1459,-79.6802,174,182,FALSE,TRUE,FALSE,America/New_York,3,1
Jackson Lake,CO,Colorado,Morgan,40.3756,-104.0711,174,21,FALSE,TRUE,FALSE,America/Denver,3,1
Wallingford,IA,Iowa,Emmet,43.3202,-94.7924,173,68,FALSE,TRUE,FALSE,America/Chicago,3,1
White Mesa,UT,Utah,San Juan,37.4596,-109.46,173,4,FALSE,FALSE,FALSE,America/Denver,3,1
Kaltag,AK,Alaska,Yukon-Koyukuk,64.3223,-158.7436,173,3,FALSE,TRUE,FALSE,America/Anchorage,3,1
Tingley,IA,Iowa,Ringgold,40.8528,-94.196,173,98,FALSE,TRUE,FALSE,America/Chicago,3,1
Cannonville,UT,Utah,Garfield,37.5687,-112.053,173,26,FALSE,TRUE,FALSE,America/Denver,3,1
Hunnewell,MO,Missouri,Shelby,39.6679,-91.8588,173,108,FALSE,TRUE,FALSE,America/Chicago,3,1
Snowville,UT,Utah,Box Elder,41.9728,-112.7164,173,43,FALSE,TRUE,FALSE,America/Denver,3,1
Beards Fork,WV,West Virginia,Fayette,38.0645,-81.2278,173,39,FALSE,FALSE,FALSE,America/New_York,3,1
Alpine Northwest,WY,Wyoming,Lincoln,43.1816,-111.0344,172,52,FALSE,TRUE,FALSE,America/Denver,3,1
Dry Creek,OK,Oklahoma,Cherokee,35.7275,-94.8704,172,7,FALSE,FALSE,FALSE,America/Chicago,3,2
Cataract,WI,Wisconsin,Monroe,44.0866,-90.8384,172,111,FALSE,FALSE,FALSE,America/Chicago,3,1
Millstone,KY,Kentucky,Letcher,37.1638,-82.7495,172,309,FALSE,FALSE,FALSE,America/New_York,3,1
Kettle River,MN,Minnesota,Carlton,46.4862,-92.8776,172,171,FALSE,TRUE,FALSE,America/Chicago,3,1
Boulder Junction,WI,Wisconsin,Vilas,46.1126,-89.6452,172,57,FALSE,FALSE,FALSE,America/Chicago,3,1
Manley,NE,Nebraska,Cass,40.9199,-96.1664,172,983,FALSE,TRUE,FALSE,America/Chicago,3,1
Murtaugh,ID,Idaho,Twin Falls,42.492,-114.1614,172,558,FALSE,TRUE,FALSE,America/Boise,3,1
Teresita,OK,Oklahoma,Cherokee,36.123,-94.9803,172,6,FALSE,FALSE,FALSE,America/Chicago,3,2
Loma Mar,CA,California,San Mateo,37.2658,-122.3007,172,38,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
El Quiote,TX,Texas,Starr,26.3845,-98.9084,172,1307,FALSE,TRUE,FALSE,America/Chicago,3,1
Lidderdale,IA,Iowa,Carroll,42.1225,-94.7837,171,27,FALSE,TRUE,FALSE,America/Chicago,3,3
Packwaukee,WI,Wisconsin,Marquette,43.7653,-89.4599,171,137,FALSE,FALSE,FALSE,America/Chicago,3,2
Adin,CA,California,Modoc,41.1964,-120.9494,171,19,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Halltown,MO,Missouri,Lawrence,37.1947,-93.6292,171,313,FALSE,TRUE,FALSE,America/Chicago,3,2
Mount Briar,MD,Maryland,Washington,39.4426,-77.6873,171,106,FALSE,FALSE,FALSE,America/New_York,3,1
Tallulah Falls,GA,Georgia,Habersham,34.7258,-83.3816,171,8,FALSE,TRUE,FALSE,America/New_York,3,3
Stone Creek,OH,Ohio,Tuscarawas,40.3997,-81.558,171,153,FALSE,TRUE,FALSE,America/New_York,3,1
Woodford,SC,South Carolina,Orangeburg,33.6687,-81.112,171,84,FALSE,TRUE,FALSE,America/New_York,3,1
Lenhartsville,PA,Pennsylvania,Berks,40.572,-75.8894,171,356,FALSE,TRUE,FALSE,America/New_York,3,1
Wellersburg,PA,Pennsylvania,Somerset,39.7306,-78.848,171,81,FALSE,TRUE,FALSE,America/New_York,3,2
Beaver Bay,MN,Minnesota,Lake,47.2561,-91.3061,171,82,FALSE,TRUE,FALSE,America/Chicago,3,2
East Globe,AZ,Arizona,Gila,33.3511,-110.7061,171,19,FALSE,TRUE,FALSE,America/Phoenix,3,1
Fernan Lake Village,ID,Idaho,Kootenai,47.6726,-116.7472,171,865,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Richey,MT,Montana,Dawson,47.6439,-105.0695,171,256,FALSE,TRUE,FALSE,America/Denver,3,1
Hettick,IL,Illinois,Macoupin,39.3557,-90.0372,171,180,FALSE,TRUE,FALSE,America/Chicago,3,1
Gargatha,VA,Virginia,Accomack,37.7905,-75.5819,171,22,FALSE,FALSE,FALSE,America/New_York,3,1
Strathmere,NJ,New Jersey,Cape May,39.1944,-74.6618,171,125,FALSE,FALSE,FALSE,America/New_York,3,1
Metcalf,IL,Illinois,Edgar,39.8004,-87.8078,171,111,FALSE,TRUE,FALSE,America/Chicago,3,1
Glen Acres,NM,New Mexico,Hidalgo,32.3748,-108.7161,171,69,FALSE,TRUE,FALSE,America/Denver,3,1
Gildford,MT,Montana,Hill,48.5738,-110.3071,171,58,FALSE,FALSE,FALSE,America/Denver,3,1
West Mineral,KS,Kansas,Cherokee,37.2839,-94.9266,171,196,FALSE,TRUE,FALSE,America/Chicago,3,1
Glen Echo Park,MO,Missouri,St. Louis,38.7009,-90.2965,170,2051,FALSE,TRUE,FALSE,America/Chicago,2,1
Diamond Bluff,WI,Wisconsin,Pierce,44.649,-92.6189,170,37,FALSE,FALSE,FALSE,America/Chicago,3,1
College City,CA,California,Colusa,39.0063,-122.0068,170,20,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Eagle Rock,MO,Missouri,Barry,36.5498,-93.7416,170,29,FALSE,FALSE,FALSE,America/Chicago,3,1
Kettlersville,OH,Ohio,Shelby,40.4389,-84.2597,170,63,FALSE,TRUE,FALSE,America/New_York,3,2
Notchietown,OK,Oklahoma,Sequoyah,35.5857,-95.0901,170,8,FALSE,FALSE,FALSE,America/Chicago,3,1
Neahkahnie,OR,Oregon,Tillamook,45.7324,-123.9399,170,100,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Lambs Grove,IA,Iowa,Jasper,41.7008,-93.0793,169,637,FALSE,TRUE,FALSE,America/Chicago,3,1
Barnes City,IA,Iowa,Mahaska,41.5071,-92.4696,169,110,FALSE,TRUE,FALSE,America/Chicago,3,2
Seboyeta,NM,New Mexico,Cibola,35.2241,-107.4049,169,5,FALSE,FALSE,FALSE,America/Denver,3,1
Glenford,OH,Ohio,Perry,39.8863,-82.3202,169,578,FALSE,TRUE,FALSE,America/New_York,3,1
Renick,MO,Missouri,Randolph,39.3419,-92.4109,169,328,FALSE,TRUE,FALSE,America/Chicago,3,2
Dunreith,IN,Indiana,Henry,39.8028,-85.4366,169,524,FALSE,TRUE,FALSE,America/Indiana/Indianapolis,3,1
Round Mountain,TX,Texas,Blanco,30.4298,-98.3609,169,28,FALSE,TRUE,FALSE,America/Chicago,3,1
Morgan Heights,CO,Colorado,Morgan,40.2875,-103.8275,169,228,FALSE,TRUE,FALSE,America/Denver,3,1
Sierra Village,CA,California,Tuolumne,38.0768,-120.1624,169,25,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Sisquoc,CA,California,Santa Barbara,34.8622,-120.2943,169,29,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Big Arm,MT,Montana,Lake,47.7936,-114.2701,169,12,FALSE,FALSE,FALSE,America/Denver,3,1
Sarahsville,OH,Ohio,Noble,39.8076,-81.4692,169,386,FALSE,TRUE,FALSE,America/New_York,3,1
Linndale,OH,Ohio,Cuyahoga,41.4449,-81.7669,169,804,FALSE,TRUE,FALSE,America/New_York,3,2
Albrightsville,PA,Pennsylvania,Carbon,41.0117,-75.6068,169,64,FALSE,FALSE,FALSE,America/New_York,3,1
Binford,ND,North Dakota,Griggs,47.5604,-98.3456,169,184,FALSE,TRUE,FALSE,America/Chicago,3,1
Brenton,WV,West Virginia,Wyoming,37.6004,-81.635,169,103,FALSE,FALSE,FALSE,America/New_York,3,1
Lodoga,CA,California,Colusa,39.3041,-122.5058,168,19,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Tecopa,CA,California,Inyo,35.835,-116.2074,168,3,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Twining,MI,Michigan,Arenac,44.1131,-83.8075,168,66,FALSE,TRUE,FALSE,America/Detroit,3,1
Pleasant Plain,OH,Ohio,Warren,39.2784,-84.112,168,400,FALSE,TRUE,FALSE,America/New_York,3,1
Standing Rock,AL,Alabama,Chambers,33.0863,-85.2449,168,20,FALSE,FALSE,FALSE,America/Chicago,3,1
El Camino Angosto,TX,Texas,Cameron,26.1115,-97.6438,168,200,FALSE,FALSE,FALSE,America/Chicago,3,1
Pilot Mound,IA,Iowa,Boone,42.1593,-94.0183,168,66,FALSE,TRUE,FALSE,America/Chicago,3,1
Shongaloo,LA,Louisiana,Webster,32.9416,-93.2955,168,8,FALSE,TRUE,FALSE,America/Chicago,3,1
Horseshoe Beach,FL,Florida,Dixie,29.4499,-83.2818,168,142,FALSE,TRUE,FALSE,America/New_York,3,1
Idledale,CO,Colorado,Jefferson,39.6688,-105.2432,168,234,FALSE,FALSE,FALSE,America/Denver,3,2
Sauget,IL,Illinois,St. Clair,38.5845,-90.1611,168,14,FALSE,TRUE,FALSE,America/Chicago,3,2
Swan Lake,MT,Montana,Lake,47.9361,-113.7997,168,8,FALSE,FALSE,FALSE,America/Denver,3,1
Old Mill Creek,IL,Illinois,Lake,42.4322,-87.9786,167,6,FALSE,TRUE,FALSE,America/Chicago,3,1
Casa,AR,Arkansas,Perry,35.0253,-93.0448,167,59,FALSE,TRUE,FALSE,America/Chicago,3,1
Silverstreet,SC,South Carolina,Newberry,34.2177,-81.7146,167,19,FALSE,TRUE,FALSE,America/New_York,3,1
Soham,NM,New Mexico,San Miguel,35.4168,-105.4985,167,41,FALSE,FALSE,FALSE,America/Denver,3,1
Sedgewickville,MO,Missouri,Bollinger,37.5146,-89.9061,167,100,FALSE,TRUE,FALSE,America/Chicago,3,1
McDougal,AR,Arkansas,Clay,36.4365,-90.3907,167,173,FALSE,TRUE,FALSE,America/Chicago,3,3
Tooleville,CA,California,Tulare,36.2878,-119.1154,167,965,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Lavina,MT,Montana,Golden Valley,46.295,-108.9388,167,63,FALSE,TRUE,FALSE,America/Denver,3,1
Meadowview Estates,KY,Kentucky,Jefferson,38.2227,-85.6353,167,1029,FALSE,TRUE,FALSE,America/New_York,3,1
Utopia,TX,Texas,Uvalde,29.6188,-99.5153,167,21,FALSE,FALSE,FALSE,America/Chicago,3,1
Winstonville,MS,Mississippi,Bolivar,33.9123,-90.7529,167,218,FALSE,TRUE,FALSE,America/Chicago,3,2
Muscotah,KS,Kansas,Atchison,39.5535,-95.5204,167,193,FALSE,TRUE,FALSE,America/Chicago,3,1
Burdette,AR,Arkansas,Mississippi,35.8153,-89.9457,167,87,FALSE,TRUE,FALSE,America/Chicago,3,2
La Tour,MO,Missouri,Johnson,38.6348,-94.1017,167,588,FALSE,TRUE,FALSE,America/Chicago,3,1
Woolsey,GA,Georgia,Fayette,33.3627,-84.4113,167,78,FALSE,TRUE,FALSE,America/New_York,3,1
Bromide,OK,Oklahoma,Johnston,34.418,-96.4949,166,100,FALSE,TRUE,FALSE,America/Chicago,3,1
Rondo,AR,Arkansas,Lee,34.6575,-90.8208,166,63,FALSE,TRUE,FALSE,America/Chicago,3,1
Antares,AZ,Arizona,Mohave,35.4229,-113.8083,166,99,FALSE,FALSE,FALSE,America/Phoenix,3,1
Selfridge,ND,North Dakota,Sioux,46.0417,-100.9244,166,217,FALSE,TRUE,FALSE,America/Chicago,3,1
Lohman,MO,Missouri,Cole,38.543,-92.3646,166,177,FALSE,TRUE,FALSE,America/Chicago,3,1
Wainiha,HI,Hawaii,Kauai,22.1983,-159.5456,166,26,FALSE,FALSE,FALSE,Pacific/Honolulu,3,1
Force,PA,Pennsylvania,Elk,41.2581,-78.5035,166,301,FALSE,FALSE,FALSE,America/New_York,3,2
Robeline,LA,Louisiana,Natchitoches,31.6898,-93.3039,166,53,FALSE,TRUE,FALSE,America/Chicago,3,1
Falcon Mesa,TX,Texas,Zapata,26.8706,-99.2906,166,42,FALSE,FALSE,FALSE,America/Chicago,3,1
West Glacier,MT,Montana,Flathead,48.4916,-113.9961,166,15,FALSE,FALSE,FALSE,America/Denver,3,1
Salt Rock,WV,West Virginia,Cabell,38.3243,-82.2172,166,20,FALSE,FALSE,FALSE,America/New_York,3,1
Hessville,OH,Ohio,Sandusky,41.403,-83.243,166,92,FALSE,FALSE,FALSE,America/New_York,3,1
Pump Back,OK,Oklahoma,Mayes,36.2707,-95.1178,166,30,FALSE,TRUE,FALSE,America/Chicago,3,1
Dargan,MD,Maryland,Washington,39.3767,-77.734,166,217,FALSE,FALSE,FALSE,America/New_York,3,1
Gene Autry,OK,Oklahoma,Carter,34.3151,-97.0385,165,15,FALSE,TRUE,FALSE,America/Chicago,3,1
Rebecca,GA,Georgia,Turner,31.8072,-83.4876,165,81,FALSE,TRUE,FALSE,America/New_York,3,1
Rye,CO,Colorado,Pueblo,37.9215,-104.9322,165,677,FALSE,TRUE,FALSE,America/Denver,3,1
Coxton,KY,Kentucky,Harlan,36.8581,-83.2681,165,307,FALSE,FALSE,FALSE,America/New_York,3,3
Steen,MN,Minnesota,Rock,43.5143,-96.2631,165,145,FALSE,TRUE,FALSE,America/Chicago,3,1
Smithboro,IL,Illinois,Bond,38.8945,-89.3399,165,68,FALSE,TRUE,FALSE,America/Chicago,3,1
Starrucca,PA,Pennsylvania,Wayne,41.8996,-75.4529,165,7,FALSE,TRUE,FALSE,America/New_York,3,1
Ball Club,MN,Minnesota,Itasca,47.3311,-93.946,165,23,FALSE,FALSE,FALSE,America/Chicago,3,1
Farnam,NE,Nebraska,Dawson,40.7065,-100.2155,165,94,FALSE,TRUE,FALSE,America/Chicago,3,1
Burkittsville,MD,Maryland,Frederick,39.3923,-77.6275,165,140,FALSE,TRUE,FALSE,America/New_York,3,1
Rhame,ND,North Dakota,Bowman,46.2347,-103.655,165,42,FALSE,TRUE,FALSE,America/Denver,3,1
Old Shawneetown,IL,Illinois,Gallatin,37.6971,-88.1387,164,124,FALSE,TRUE,FALSE,America/Chicago,3,1
Albert,KS,Kansas,Barton,38.454,-99.0112,164,268,FALSE,TRUE,FALSE,America/Chicago,3,1
North Lawrence,OH,Ohio,Stark,40.8417,-81.6347,164,187,FALSE,FALSE,FALSE,America/New_York,3,1
Mockingbird Valley,KY,Kentucky,Jefferson,38.27,-85.6815,164,305,FALSE,TRUE,FALSE,America/New_York,3,1
Bern,KS,Kansas,Nemaha,39.9612,-95.9713,164,222,FALSE,TRUE,FALSE,America/Chicago,3,1
Soldier,IA,Iowa,Monona,41.9842,-95.7802,164,215,FALSE,TRUE,FALSE,America/Chicago,3,1
Combs,KY,Kentucky,Perry,37.2684,-83.2148,164,196,FALSE,FALSE,FALSE,America/New_York,3,2
Burgoon,OH,Ohio,Sandusky,41.2674,-83.2508,164,457,FALSE,TRUE,FALSE,America/New_York,3,1
Neskowin,OR,Oregon,Tillamook,45.1208,-123.9766,164,45,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Alvordton,OH,Ohio,Williams,41.6646,-84.4347,164,251,FALSE,FALSE,FALSE,America/New_York,3,1
Coburn,PA,Pennsylvania,Centre,40.8653,-77.4632,164,182,FALSE,FALSE,FALSE,America/New_York,3,1
Cannelburg,IN,Indiana,Daviess,38.668,-86.9978,164,305,FALSE,TRUE,FALSE,America/Indiana/Vincennes,3,1
Peever,SD,South Dakota,Roberts,45.5422,-96.956,164,510,FALSE,TRUE,FALSE,America/Chicago,3,1
Mission Hill,SD,South Dakota,Yankton,42.9208,-97.2791,164,193,FALSE,TRUE,FALSE,America/Chicago,3,1
Coffey,MO,Missouri,Daviess,40.1056,-94.0066,164,304,FALSE,TRUE,FALSE,America/Chicago,3,1
Huey,IL,Illinois,Clinton,38.6053,-89.29,163,291,FALSE,TRUE,FALSE,America/Chicago,3,2
Jolly,TX,Texas,Clay,33.8827,-98.3475,163,64,FALSE,TRUE,FALSE,America/Chicago,3,2
Volin,SD,South Dakota,Yankton,42.9586,-97.1812,163,319,FALSE,TRUE,FALSE,America/Chicago,3,2
Rehrersburg,PA,Pennsylvania,Berks,40.4575,-76.2462,163,117,FALSE,FALSE,FALSE,America/New_York,3,1
McKnightstown,PA,Pennsylvania,Adams,39.8701,-77.3303,163,70,FALSE,FALSE,FALSE,America/New_York,3,2
Istachatta,FL,Florida,Hernando,28.6634,-82.2726,163,205,FALSE,FALSE,FALSE,America/New_York,3,1
Adamsburg,PA,Pennsylvania,Westmoreland,40.3124,-79.6542,162,223,FALSE,TRUE,FALSE,America/New_York,3,1
Weinert,TX,Texas,Haskell,33.3234,-99.6736,162,129,FALSE,TRUE,FALSE,America/Chicago,3,1
Baring,WA,Washington,King,47.7661,-121.4803,162,59,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Buck Creek,IN,Indiana,Tippecanoe,40.4874,-86.7622,162,539,FALSE,FALSE,FALSE,America/Indiana/Indianapolis,3,2
Catlett,VA,Virginia,Fauquier,38.654,-77.637,162,19,FALSE,FALSE,FALSE,America/New_York,3,1
Lookeba,OK,Oklahoma,Caddo,35.363,-98.3638,162,246,FALSE,TRUE,FALSE,America/Chicago,3,1
Barronett,WI,Wisconsin,Barron,45.6363,-91.9942,162,81,FALSE,FALSE,FALSE,America/Chicago,3,1
Longstreet,LA,Louisiana,De Soto,32.0976,-93.9505,162,30,FALSE,TRUE,FALSE,America/Chicago,3,3
Pinion Pines,AZ,Arizona,Mohave,35.1466,-113.9058,162,41,FALSE,TRUE,FALSE,America/Phoenix,3,1
Rosalie,NE,Nebraska,Thurston,42.0574,-96.5128,162,319,FALSE,TRUE,FALSE,America/Chicago,3,1
Maeystown,IL,Illinois,Monroe,38.2267,-90.233,162,209,FALSE,TRUE,FALSE,America/Chicago,3,1
Streeter,ND,North Dakota,Stutsman,46.6576,-99.3568,162,175,FALSE,TRUE,FALSE,America/Chicago,3,1
Fidelis,FL,Florida,Santa Rosa,30.9343,-87.0246,162,22,FALSE,FALSE,FALSE,America/Chicago,3,1
Kittrell,NC,North Carolina,Vance,36.2218,-78.4413,162,298,FALSE,TRUE,FALSE,America/New_York,3,1
Whitehorse,SD,South Dakota,Dewey,45.2746,-100.9012,162,22,FALSE,FALSE,FALSE,America/Denver,3,2
Little Sioux,IA,Iowa,Harrison,41.8082,-96.0274,161,167,FALSE,TRUE,FALSE,America/Chicago,3,1
Blue Eye,MO,Missouri,Stone,36.5149,-93.383,161,53,FALSE,TRUE,FALSE,America/Chicago,3,1
Woolstock,IA,Iowa,Wright,42.5648,-93.8433,161,58,FALSE,TRUE,FALSE,America/Chicago,3,1
Foster,OK,Oklahoma,Garvin,34.5941,-97.4928,161,3,FALSE,TRUE,FALSE,America/Chicago,3,3
Golovin,AK,Alaska,Nome,64.564,-162.9989,161,15,FALSE,TRUE,FALSE,America/Nome,3,1
Hannasville,PA,Pennsylvania,Venango,41.4716,-79.9311,161,41,FALSE,FALSE,FALSE,America/New_York,3,3
Freistatt,MO,Missouri,Lawrence,37.0213,-93.8977,161,293,FALSE,TRUE,FALSE,America/Chicago,3,1
Allakaket,AK,Alaska,Yukon-Koyukuk,66.5506,-152.627,161,4,FALSE,TRUE,FALSE,America/Anchorage,3,1
Reedy,WV,West Virginia,Roane,38.8996,-81.4264,161,319,FALSE,TRUE,FALSE,America/New_York,3,1
Fultonham,OH,Ohio,Muskingum,39.8557,-82.1408,161,675,FALSE,TRUE,FALSE,America/New_York,3,1
Idanha,OR,Oregon,Marion,44.7049,-122.0878,161,58,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Alder,WA,Washington,Pierce,46.7872,-122.2666,161,19,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Salamonia,IN,Indiana,Jay,40.386,-84.8652,160,84,FALSE,TRUE,FALSE,America/Indiana/Indianapolis,3,2
Rulo,NE,Nebraska,Richardson,40.0517,-95.4306,160,98,FALSE,TRUE,FALSE,America/Chicago,3,1
Lonepine,MT,Montana,Sanders,47.6945,-114.6408,160,4,FALSE,FALSE,FALSE,America/Denver,3,2
Rhodell,WV,West Virginia,Raleigh,37.6095,-81.305,160,197,FALSE,TRUE,FALSE,America/New_York,3,1
Seldovia Village,AK,Alaska,Kenai Peninsula,59.453,-151.5905,160,3,FALSE,FALSE,FALSE,America/Anchorage,3,1
Lake Leelanau,MI,Michigan,Leelanau,44.9806,-85.7157,160,242,FALSE,FALSE,FALSE,America/Detroit,3,1
Miller's Cove,TX,Texas,Titus,33.156,-95.1147,160,376,FALSE,TRUE,FALSE,America/Chicago,3,1
Moonshine,LA,Louisiana,St. James,29.97,-90.8132,160,169,FALSE,TRUE,FALSE,America/Chicago,3,1
Longfellow,PA,Pennsylvania,Mifflin,40.5063,-77.6665,160,95,FALSE,FALSE,FALSE,America/New_York,3,1
Willapa,WA,Washington,Pacific,46.6755,-123.6648,160,222,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Lamy,NM,New Mexico,Santa Fe,35.4854,-105.8863,159,23,FALSE,FALSE,FALSE,America/Denver,3,1
Alcalde,NM,New Mexico,Rio Arriba,36.0854,-106.0575,159,118,FALSE,FALSE,FALSE,America/Denver,3,1
Tabiona,UT,Utah,Duchesne,40.3544,-110.7096,159,599,FALSE,TRUE,FALSE,America/Denver,3,1
Oakland Acres,IA,Iowa,Jasper,41.7204,-92.8211,159,216,FALSE,TRUE,FALSE,America/Chicago,3,1
Talladega Springs,AL,Alabama,Talladega,33.1191,-86.4421,159,49,FALSE,TRUE,FALSE,America/Chicago,3,1
Prestonville,KY,Kentucky,Carroll,38.6805,-85.1931,159,283,FALSE,TRUE,FALSE,America/New_York,3,1
Frannie,WY,Wyoming,Big Horn,44.971,-108.6205,159,138,FALSE,TRUE,FALSE,America/Denver,3,1
Daykin,NE,Nebraska,Jefferson,40.3217,-97.2984,159,374,FALSE,TRUE,FALSE,America/Chicago,3,1
Fort Green Springs,FL,Florida,Hardee,27.5876,-81.9402,159,5,FALSE,FALSE,FALSE,America/New_York,3,1
Hickory Corners,MI,Michigan,Barry,42.4363,-85.3793,159,29,FALSE,FALSE,FALSE,America/Detroit,3,1
Alston,GA,Georgia,Montgomery,32.081,-82.4789,159,21,FALSE,TRUE,FALSE,America/New_York,3,3
McNeal,AZ,Arizona,Cochise,31.6079,-109.6699,159,16,FALSE,FALSE,FALSE,America/Phoenix,3,1
Pike,CA,California,Sierra,39.4278,-120.9996,159,14,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Ellison Bay,WI,Wisconsin,Door,45.2551,-87.0729,159,23,FALSE,FALSE,FALSE,America/Chicago,3,1
Rew,PA,Pennsylvania,McKean,41.8992,-78.5388,158,62,FALSE,FALSE,FALSE,America/New_York,3,2
Redmon,IL,Illinois,Edgar,39.6447,-87.8616,158,421,FALSE,TRUE,FALSE,America/Chicago,3,1
Humboldt River Ranch,NV,Nevada,Pershing,40.4556,-118.2676,158,4,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Goehner,NE,Nebraska,Seward,40.8327,-97.2196,158,351,FALSE,TRUE,FALSE,America/Chicago,3,2
Fenwick,WV,West Virginia,Nicholas,38.2289,-80.5807,158,431,FALSE,FALSE,FALSE,America/New_York,3,1
Hardtner,KS,Kansas,Barber,37.0143,-98.6492,158,221,FALSE,TRUE,FALSE,America/Chicago,3,1
Verdon,NE,Nebraska,Richardson,40.1491,-95.7112,158,257,FALSE,TRUE,FALSE,America/Chicago,3,1
Blomkest,MN,Minnesota,Kandiyohi,44.9428,-95.0235,158,59,FALSE,TRUE,FALSE,America/Chicago,3,1
Lutak,AK,Alaska,Haines,59.3997,-135.6314,158,0,FALSE,FALSE,FALSE,America/Juneau,3,1
Swaledale,IA,Iowa,Cerro Gordo,42.9765,-93.3154,158,249,FALSE,TRUE,FALSE,America/Chicago,3,1
Downieville,CA,California,Sierra,39.5701,-120.8213,158,19,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Kohls Ranch,AZ,Arizona,Gila,34.321,-111.0838,158,52,FALSE,FALSE,FALSE,America/Phoenix,3,1
La Platte,NE,Nebraska,Sarpy,41.0718,-95.9255,158,216,FALSE,FALSE,FALSE,America/Chicago,3,1
Kickapoo Tribal Center,KS,Kansas,Brown,39.6723,-95.6452,158,31,FALSE,TRUE,FALSE,America/Chicago,3,1
Campus,IL,Illinois,Livingston,41.0246,-88.3073,157,657,FALSE,TRUE,FALSE,America/Chicago,3,1
Regent,ND,North Dakota,Hettinger,46.4222,-102.5581,157,108,FALSE,TRUE,FALSE,America/Denver,3,1
Rockbridge,IL,Illinois,Greene,39.2693,-90.2066,157,82,FALSE,TRUE,FALSE,America/Chicago,3,1
Mettler,CA,California,Kern,35.0635,-118.9729,157,260,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Clontarf,MN,Minnesota,Swift,45.377,-95.677,157,29,FALSE,TRUE,FALSE,America/Chicago,3,2
Hurdland,MO,Missouri,Knox,40.1489,-92.3034,157,182,FALSE,TRUE,FALSE,America/Chicago,3,1
Clearmont,WY,Wyoming,Sheridan,44.6399,-106.3812,157,362,FALSE,TRUE,FALSE,America/Denver,3,1
Villarreal,TX,Texas,Starr,26.3072,-98.6443,157,893,FALSE,TRUE,FALSE,America/Chicago,3,1
Rush Center,KS,Kansas,Rush,38.4649,-99.3109,157,168,FALSE,TRUE,FALSE,America/Chicago,3,1
